application_id,fraud_type,difficulty_level,generated_signal_score
APP-0C06B7937369,legitimate_noisy,hard,0.272
APP-0FBCBF64FEDD,synthetic_identity,medium,0.679
APP-9E6EC5EADBDF,legitimate_clean,medium,0.0
APP-45A1AF3049FF,legitimate_noisy,hard,0.105
APP-9A95C2F9CD95,legitimate_clean,medium,0.0
APP-558F7D9FC264,coordinated_attack,medium,0.59
APP-D72A4001ABFE,legitimate_clean,medium,0.127
APP-B2CC664E2657,legitimate_clean,easy,0.154
APP-2F87B304BA48,legitimate_noisy,hard,0.335
APP-85A43B2B597E,legitimate_clean,medium,0.115
APP-DAFD4A49B285,legitimate_clean,easy,0.042
APP-CDC04D2945C3,legitimate_clean,easy,0.052
APP-CF9F849E984A,legitimate_clean,easy,0.035
APP-A78020F73660,legitimate_noisy,easy,0.117
APP-60E23B7980EF,legitimate_clean,easy,0.043
APP-B6E98C16833B,legitimate_clean,easy,0.052
APP-7EE9ACF4B471,legitimate_clean,easy,0.0
APP-FD4332B1E0E6,legitimate_clean,hard,0.096
APP-6DD66E48D923,legitimate_clean,medium,0.196
APP-A7DA991B75F2,legitimate_clean,medium,0.037
APP-3B16CE9B7D2C,legitimate_noisy,hard,0.095
APP-0769DBB284FB,legitimate_clean,easy,0.033
APP-0213FC133DF7,legitimate_noisy,hard,0.126
APP-4B4B38705A28,legitimate_noisy,medium,0.244
APP-CD3A8A1C5E38,legitimate_clean,easy,0.071
APP-09BE6A12CBDE,legitimate_clean,hard,0.069
APP-A5D7D44B2213,legitimate_noisy,medium,0.169
APP-859BC3C3848E,synthetic_identity,medium,0.601
APP-EF3CE8AC247E,legitimate_noisy,medium,0.454
APP-DACD704598F0,legitimate_clean,medium,0.047
APP-819F56FAD07A,legitimate_clean,easy,0.118
APP-DFF2FA07E20E,synthetic_identity,medium,0.687
APP-F5769779B5FF,legitimate_clean,medium,0.0
APP-98A83DCEE547,legitimate_clean,easy,0.046
APP-0EFF8888EBEC,legitimate_clean,easy,0.025
APP-D2B72839FDA5,legitimate_noisy,medium,0.386
APP-606336D85B21,legitimate_clean,easy,0.027
APP-5F22783D3CE4,legitimate_clean,easy,0.095
APP-16AC43A2FC1B,legitimate_clean,easy,0.086
APP-D224B4544574,legitimate_clean,medium,0.163
APP-D21DA99416D2,legitimate_clean,easy,0.111
APP-6715EBB9085B,legitimate_clean,easy,0.004
APP-60103B4238B0,coordinated_attack,easy,0.78
APP-0920827D7029,legitimate_clean,easy,0.104
APP-03B71D530DD5,legitimate_clean,easy,0.087
APP-4770AA1C64CD,legitimate_clean,easy,0.042
APP-4F9C68AE9A35,legitimate_clean,easy,0.112
APP-385B92DB8E35,legitimate_clean,medium,0.189
APP-D8EFACDD00C7,legitimate_noisy,hard,0.394
APP-A5EC18CA5AF1,legitimate_clean,easy,0.034
APP-44AB096BA49C,legitimate_clean,hard,0.043
APP-16775F21F08F,legitimate_clean,easy,0.006
APP-F53136720A31,legitimate_clean,easy,0.011
APP-648192D4CD91,legitimate_noisy,hard,0.218
APP-FF67218B5A2D,synthetic_identity,easy,0.777
APP-8D4B3BFC6671,legitimate_clean,easy,0.047
APP-2E97B5F37D83,legitimate_noisy,medium,0.23
APP-93958907D4AD,legitimate_clean,medium,0.175
APP-7B9B7352176F,legitimate_clean,easy,0.054
APP-3EB57F1F0BA4,true_name_fraud,hard,0.182
APP-BF513223AA8A,legitimate_clean,easy,0.139
APP-3E844BB2DF59,legitimate_clean,hard,0.08
APP-A9AB0AFCAB04,legitimate_clean,medium,0.176
APP-9FA887908089,legitimate_clean,easy,0.0
APP-1C684A110685,legitimate_noisy,hard,0.29
APP-1D79E5767781,legitimate_clean,easy,0.029
APP-EA7DB23D6D32,legitimate_clean,easy,0.0
APP-AD82AA611EF4,legitimate_clean,easy,0.046
APP-9517B65EA580,true_name_fraud,medium,0.252
APP-91C7209C3E33,legitimate_clean,medium,0.002
APP-FE524361EFCC,legitimate_clean,medium,0.0
APP-F50159C03BF1,coordinated_attack,medium,0.864
APP-BAB53A257F38,legitimate_clean,hard,0.013
APP-C097844E365C,legitimate_clean,medium,0.015
APP-D470D416CDDC,legitimate_clean,medium,0.033
APP-861509D3A1F4,coordinated_attack,easy,0.871
APP-23EED425B258,legitimate_clean,easy,0.077
APP-9395694A19CA,legitimate_clean,medium,0.0
APP-776466060A9A,legitimate_clean,easy,0.0
APP-2E361CD6B458,legitimate_noisy,hard,0.355
APP-03BF73E1BE36,true_name_fraud,hard,0.376
APP-815D7AD86557,legitimate_clean,medium,0.0
APP-26572C53F9FB,legitimate_clean,easy,0.0
APP-EF4BE918E068,legitimate_clean,easy,0.0
APP-4D0F7A3BAC64,legitimate_clean,easy,0.023
APP-4374CB0B43E0,legitimate_clean,easy,0.091
APP-9B5C3F40668F,legitimate_clean,medium,0.013
APP-B4059B2D7CD8,legitimate_clean,easy,0.0
APP-4DFDED6BC4C8,legitimate_clean,easy,0.014
APP-8E940469B827,legitimate_noisy,hard,0.19
APP-DAA49A69E0AD,legitimate_clean,easy,0.076
APP-E0A6DF8D6CAD,legitimate_clean,easy,0.032
APP-C9B13FB6394B,legitimate_noisy,medium,0.28
APP-4F8308A3FB80,synthetic_identity,medium,0.512
APP-AD439DF680CF,legitimate_noisy,medium,0.166
APP-5D838EBA4345,legitimate_clean,easy,0.0
APP-0807CFCC147F,legitimate_clean,easy,0.02
APP-BDFAD6E28F2A,legitimate_clean,medium,0.063
APP-3FEEE8DC7371,legitimate_clean,easy,0.0
APP-2053AA9E0BFF,legitimate_clean,easy,0.08
APP-69CF0DBC7EA4,legitimate_clean,medium,0.112
APP-183A70C72982,legitimate_clean,easy,0.026
APP-843EEC62BA6F,legitimate_clean,easy,0.012
APP-9EC486272F05,legitimate_clean,easy,0.154
APP-BE08975194E3,synthetic_identity,medium,0.478
APP-5513BC7AC9FD,legitimate_clean,medium,0.017
APP-3B7D69C18046,legitimate_clean,easy,0.11
APP-20E16AF23C47,legitimate_noisy,medium,0.076
APP-CC6A78AE02AB,legitimate_clean,medium,0.141
APP-22C12D527CF4,legitimate_noisy,hard,0.208
APP-B936F551ADC1,legitimate_clean,easy,0.0
APP-72B020F1E9E8,legitimate_clean,easy,0.058
APP-8AFC9549B815,legitimate_clean,easy,0.0
APP-C264704761AF,legitimate_noisy,hard,0.199
APP-66E68532A776,legitimate_clean,medium,0.041
APP-E04B68C756D0,synthetic_identity,medium,0.583
APP-031F25482247,legitimate_noisy,medium,0.064
APP-D3B9B3D97123,legitimate_clean,medium,0.259
APP-DB96F621DD7E,legitimate_clean,easy,0.0
APP-668924DD754A,legitimate_noisy,medium,0.202
APP-BE32A1C83945,legitimate_clean,easy,0.03
APP-5009F24FDA11,legitimate_clean,easy,0.094
APP-763D3DC1B733,legitimate_clean,easy,0.076
APP-4C982D4B0610,legitimate_clean,easy,0.143
APP-5DF61D001956,legitimate_clean,easy,0.009
APP-90219E9D400E,legitimate_clean,easy,0.027
APP-35FD3BF9A092,true_name_fraud,medium,0.548
APP-692E93729B95,legitimate_clean,easy,0.086
APP-91FAB350713B,legitimate_clean,easy,0.121
APP-7A5981A5E7DF,true_name_fraud,medium,0.359
APP-52FA081C6A92,legitimate_clean,easy,0.117
APP-2152B5789EAE,legitimate_noisy,medium,0.2
APP-FEA310893ED9,true_name_fraud,hard,0.162
APP-B0CE0434648D,legitimate_clean,hard,0.087
APP-911FA0B4A421,legitimate_clean,easy,0.0
APP-DE5588691E3E,legitimate_noisy,hard,0.159
APP-8649456CA8ED,legitimate_clean,easy,0.135
APP-3B6EC482616C,legitimate_clean,easy,0.172
APP-173068BD7EFB,legitimate_clean,easy,0.062
APP-F65CBDB61112,legitimate_clean,easy,0.0
APP-3CD6829BD591,legitimate_clean,easy,0.028
APP-F7606E8B677C,legitimate_clean,easy,0.036
APP-B33023651E46,legitimate_clean,easy,0.038
APP-075664C90CAD,legitimate_clean,easy,0.03
APP-CCA522A0D616,legitimate_clean,easy,0.013
APP-7833AC40CAC7,legitimate_clean,medium,0.099
APP-625F712BDBA5,legitimate_clean,easy,0.271
APP-F293944E6F5E,legitimate_clean,hard,0.113
APP-57810BB39C8F,legitimate_clean,easy,0.086
APP-E7D7EB6E6D08,legitimate_clean,medium,0.039
APP-B002E2916B9D,legitimate_clean,easy,0.016
APP-769936C05BD4,legitimate_noisy,hard,0.128
APP-D0754E63FEF7,legitimate_clean,easy,0.051
APP-3FC2D966E044,legitimate_clean,easy,0.133
APP-DFB21B7EAA15,legitimate_clean,easy,0.157
APP-8965CD1216A8,coordinated_attack,hard,0.519
APP-5391D1B03049,legitimate_clean,easy,0.024
APP-C6C8B592928B,legitimate_clean,hard,0.143
APP-AE9FDC18452E,legitimate_noisy,hard,0.206
APP-DA5B6CD0F803,legitimate_clean,easy,0.023
APP-C55D71852718,synthetic_identity,hard,0.494
APP-A479CBE8AB69,legitimate_clean,easy,0.042
APP-CDCDA106252E,legitimate_noisy,easy,0.257
APP-6784486C0222,legitimate_clean,easy,0.11
APP-B0A57C5AB0C2,legitimate_clean,easy,0.043
APP-A4E02053C1F5,legitimate_clean,easy,0.004
APP-9F17EF8F6FF5,legitimate_clean,medium,0.125
APP-E1561F1481E7,legitimate_noisy,hard,0.26
APP-8AE9CC01A829,legitimate_clean,hard,0.031
APP-5117F3310C28,legitimate_clean,easy,0.127
APP-4878C9376AF6,legitimate_noisy,medium,0.096
APP-FE28760718EA,legitimate_clean,easy,0.007
APP-CC30FF4B4EB2,legitimate_clean,medium,0.068
APP-4D547D87CDE5,legitimate_clean,easy,0.068
APP-51133F841DD9,legitimate_noisy,hard,0.315
APP-E96A8162D431,legitimate_clean,easy,0.016
APP-99FB64D0CFFF,legitimate_clean,medium,0.083
APP-DEB575C09575,synthetic_identity,medium,0.496
APP-1BCD6137F72C,legitimate_noisy,medium,0.114
APP-0EF64C870D43,legitimate_noisy,medium,0.242
APP-A0D14680D4B7,legitimate_clean,easy,0.094
APP-3078DD9D6E92,legitimate_clean,medium,0.0
APP-3576A7468B4A,true_name_fraud,hard,0.113
APP-E0A2841DD060,legitimate_noisy,medium,0.088
APP-C24419EA7231,coordinated_attack,easy,0.827
APP-221A9FEA8C5F,legitimate_clean,easy,0.064
APP-00731CED757C,legitimate_clean,easy,0.148
APP-3F0864F2CE62,legitimate_clean,hard,0.049
APP-AF87764A00B1,legitimate_clean,medium,0.002
APP-4121242ECEDF,legitimate_noisy,medium,0.022
APP-098264869CB0,legitimate_clean,easy,0.0
APP-33B6958D1086,legitimate_clean,easy,0.037
APP-43D6C264545E,legitimate_clean,easy,0.021
APP-8DC1784E5876,legitimate_clean,medium,0.072
APP-6502DD2CF109,coordinated_attack,medium,0.805
APP-7E1E22BB4F80,legitimate_noisy,medium,0.344
APP-5FD5137EBFD4,legitimate_clean,easy,0.027
APP-5E0D94848EDC,legitimate_clean,easy,0.139
APP-3F521AD53260,coordinated_attack,hard,0.74
APP-DD4276B29268,legitimate_clean,easy,0.0
APP-CAE7A1FEF47A,true_name_fraud,hard,0.376
APP-DC4C72D06125,synthetic_identity,medium,0.458
APP-28F35671E5B5,legitimate_noisy,hard,0.139
APP-D0052F531222,legitimate_clean,easy,0.086
APP-7A02484BF1C0,legitimate_clean,easy,0.047
APP-219AD5E9E22A,legitimate_clean,easy,0.042
APP-8084EEFF2BE5,synthetic_identity,medium,0.718
APP-A893976AA458,legitimate_clean,medium,0.013
APP-52E5FBC956E5,legitimate_clean,easy,0.0
APP-15D0419B9522,legitimate_noisy,hard,0.079
APP-2E49D7D1D105,legitimate_clean,medium,0.079
APP-3DF5A4D766CF,legitimate_noisy,hard,0.295
APP-C1AC434EFBFB,legitimate_clean,easy,0.073
APP-0B80005D110C,legitimate_clean,easy,0.0
APP-A16D2DD1041F,legitimate_clean,easy,0.004
APP-3E4B542A4320,legitimate_noisy,medium,0.141
APP-4439551D75B4,legitimate_clean,easy,0.115
APP-0F818E64FA85,true_name_fraud,easy,0.652
APP-CBAD541ED7A4,legitimate_clean,hard,0.015
APP-AF8FA4925AE0,legitimate_clean,medium,0.0
APP-1C8E6E05884C,legitimate_clean,medium,0.031
APP-F08DAA10958A,legitimate_noisy,medium,0.042
APP-A31DBABD5FAD,legitimate_clean,easy,0.0
APP-865669E19C61,legitimate_clean,easy,0.093
APP-2A17D878E3C8,legitimate_clean,easy,0.0
APP-AEF312750C79,legitimate_clean,easy,0.0
APP-12E36947F714,true_name_fraud,medium,0.459
APP-DB19BB8F47E5,legitimate_noisy,easy,0.109
APP-4DE97C4A4CE1,legitimate_clean,easy,0.043
APP-FFF0CC645A70,legitimate_clean,hard,0.03
APP-85B1891CA07D,legitimate_noisy,medium,0.109
APP-773C7BB69112,true_name_fraud,hard,0.098
APP-9835DD9C689C,synthetic_identity,hard,0.611
APP-C33F693D7502,legitimate_clean,easy,0.0
APP-FE43266CD6D4,legitimate_clean,medium,0.132
APP-21CB7B9A9B4E,legitimate_clean,easy,0.09
APP-2215004514FC,legitimate_clean,medium,0.103
APP-44B35DEE3A29,legitimate_noisy,easy,0.241
APP-91E4BBF857C2,legitimate_clean,easy,0.133
APP-B2AADB93BBE9,true_name_fraud,hard,0.212
APP-4FC6E605DE8B,legitimate_clean,medium,0.142
APP-DC6ED02B1BBB,legitimate_clean,easy,0.0
APP-2E904F33302D,legitimate_noisy,medium,0.089
APP-BF802D8F1883,coordinated_attack,medium,0.719
APP-B4F9F73D950D,legitimate_clean,easy,0.049
APP-CA7BAD156073,legitimate_clean,easy,0.012
APP-C7BC5E5BB95C,legitimate_clean,easy,0.14
APP-D05F12A8E776,legitimate_noisy,medium,0.251
APP-E3909900F9AA,synthetic_identity,medium,0.592
APP-D998EDB46DF7,legitimate_clean,easy,0.144
APP-B7ED936CE9F7,legitimate_clean,easy,0.09
APP-35732C87BE21,legitimate_clean,easy,0.0
APP-02740AEC1051,legitimate_clean,medium,0.125
APP-37E51973959C,legitimate_clean,medium,0.069
APP-A2F47CB7477B,legitimate_clean,easy,0.087
APP-F05111AC5CD6,synthetic_identity,hard,0.487
APP-16E0E146F29A,legitimate_clean,easy,0.082
APP-30F97839D66D,legitimate_clean,easy,0.0
APP-D5DEB4EE855B,legitimate_clean,easy,0.071
APP-68F38E59FA83,legitimate_clean,easy,0.0
APP-848472248316,legitimate_clean,easy,0.046
APP-6C885D627CC0,legitimate_clean,easy,0.0
APP-21BB3DA136E5,legitimate_noisy,hard,0.148
APP-F38E9D9EA6A0,true_name_fraud,medium,0.422
APP-002B818E30AF,legitimate_clean,easy,0.075
APP-EDC80E1F2594,legitimate_noisy,hard,0.35
APP-308E5AA06B08,legitimate_clean,easy,0.108
APP-69FE288B15B0,legitimate_clean,easy,0.0
APP-45DBF80DFFD8,coordinated_attack,hard,0.607
APP-4D5276301975,legitimate_noisy,hard,0.327
APP-18D50081C6BB,synthetic_identity,hard,0.56
APP-94682AE64282,legitimate_noisy,hard,0.135
APP-CCCFE055FADC,synthetic_identity,hard,0.576
APP-4BBE1CD487F6,legitimate_clean,medium,0.0
APP-D7A67403E2A3,synthetic_identity,medium,0.559
APP-ADC3EC296EB0,legitimate_clean,hard,0.034
APP-9EFAF9B99193,legitimate_clean,medium,0.069
APP-23C7AFB277DA,legitimate_noisy,medium,0.135
APP-D2569CF46C19,true_name_fraud,medium,0.22
APP-058F45F4E790,legitimate_clean,medium,0.005
APP-36244C9845E7,legitimate_clean,easy,0.071
APP-75FD13091EFA,legitimate_clean,easy,0.035
APP-60CCACB3979E,legitimate_clean,easy,0.053
APP-09C971D1FAF7,true_name_fraud,hard,0.217
APP-E4F3E6FC27B2,legitimate_clean,easy,0.035
APP-7B33B6832BB8,legitimate_noisy,medium,0.224
APP-623804955806,legitimate_clean,easy,0.11
APP-361CC57222D5,legitimate_clean,easy,0.041
APP-187BC53CCD70,legitimate_clean,medium,0.032
APP-54D4E00AC50C,legitimate_clean,medium,0.092
APP-80DD4E129480,legitimate_noisy,hard,0.332
APP-42549FB01E67,true_name_fraud,medium,0.314
APP-70FF796F3D07,legitimate_clean,easy,0.088
APP-EF58614057BD,legitimate_noisy,hard,0.22
APP-0A2C45AA12FC,legitimate_clean,easy,0.032
APP-6A498628A3A2,legitimate_clean,medium,0.036
APP-DA8F16BC7AE5,legitimate_clean,medium,0.0
APP-EF5AE6A82978,legitimate_clean,medium,0.095
APP-40EB2C5DC633,legitimate_clean,medium,0.001
APP-FE4F7E39D7BF,legitimate_noisy,medium,0.125
APP-C480F4A6C1D2,legitimate_clean,easy,0.17
APP-2836A30DB6DC,legitimate_clean,medium,0.112
APP-E7008B1CB011,legitimate_clean,medium,0.003
APP-F9D845D62C7F,legitimate_clean,easy,0.088
APP-BEF1DF3A51CE,legitimate_clean,medium,0.016
APP-C7961A56FAF1,legitimate_clean,easy,0.02
APP-073B49080E61,legitimate_noisy,hard,0.18
APP-C8F1CC7DEEF8,legitimate_noisy,medium,0.201
APP-80A5AF0A7498,legitimate_clean,easy,0.08
APP-34542DBC9481,legitimate_noisy,hard,0.051
APP-61E449761E8D,legitimate_clean,easy,0.0
APP-25E4D1AF0515,legitimate_clean,easy,0.077
APP-C49468AFF12A,legitimate_clean,medium,0.185
APP-9AD62CA4D05A,legitimate_noisy,hard,0.032
APP-50F96D64A9DD,legitimate_clean,hard,0.079
APP-4C0F7A3B51BD,legitimate_clean,easy,0.0
APP-170F7690D5B8,legitimate_clean,medium,0.053
APP-0CF7043D942C,legitimate_clean,easy,0.007
APP-AA5CDC809058,legitimate_clean,easy,0.092
APP-B1635AD62183,legitimate_clean,easy,0.047
APP-E5C4D8BC68C8,legitimate_clean,easy,0.031
APP-F455B05431FD,legitimate_clean,easy,0.026
APP-03D6C785435D,legitimate_clean,easy,0.106
APP-858BEF50FCC7,legitimate_clean,medium,0.003
APP-ACBAF3906556,legitimate_noisy,hard,0.185
APP-3741D457C354,legitimate_clean,easy,0.0
APP-BC320DAE6E1F,legitimate_clean,easy,0.093
APP-1BE701D95752,legitimate_noisy,hard,0.09
APP-88B076178BE8,legitimate_clean,easy,0.0
APP-14CF7EE3FD14,legitimate_clean,easy,0.002
APP-4AD26CC6C7F5,legitimate_clean,easy,0.141
APP-17D8F1064A56,legitimate_clean,easy,0.112
APP-B9E57ED7EC98,legitimate_clean,easy,0.0
APP-48727CDFBB6B,legitimate_clean,easy,0.0
APP-5D5A06EB3281,legitimate_clean,easy,0.004
APP-505C71916441,legitimate_noisy,medium,0.158
APP-C8EB11868E14,legitimate_noisy,medium,0.257
APP-177CB2106543,legitimate_noisy,hard,0.111
APP-AA205E5E2CD4,legitimate_clean,easy,0.086
APP-DF4602DB14A4,legitimate_clean,medium,0.097
APP-E0D74C3FB42A,synthetic_identity,hard,0.547
APP-1D02E59E7C68,legitimate_noisy,hard,0.184
APP-901A5B0E783C,legitimate_clean,easy,0.069
APP-96EB0FEA4371,legitimate_noisy,hard,0.177
APP-640FD974122C,legitimate_clean,easy,0.047
APP-E9C11DDC930E,legitimate_clean,medium,0.166
APP-C88D5C9BB040,legitimate_clean,easy,0.076
APP-D1E5D756E978,legitimate_clean,easy,0.12
APP-3FF3D1E212D6,legitimate_clean,easy,0.048
APP-544CEFF50083,legitimate_clean,easy,0.092
APP-18169274864A,legitimate_clean,easy,0.019
APP-8B97C9871A54,legitimate_clean,easy,0.0
APP-EB92AD51CDF5,legitimate_clean,easy,0.0
APP-4D7B2DE7755B,legitimate_clean,easy,0.089
APP-9851C0BF5E0A,legitimate_noisy,medium,0.253
APP-F957DCD2F406,legitimate_clean,easy,0.081
APP-3CFDF857FDA8,legitimate_clean,easy,0.081
APP-8B9A3E310987,legitimate_clean,easy,0.0
APP-8A3A60979B5E,legitimate_clean,medium,0.147
APP-B717989CD200,legitimate_clean,medium,0.027
APP-CC01227E7164,legitimate_noisy,hard,0.126
APP-6011E50A50FF,synthetic_identity,medium,0.626
APP-B126519FF760,legitimate_clean,easy,0.047
APP-8AAAB82811D0,legitimate_noisy,hard,0.009
APP-15BDAD93144A,legitimate_noisy,easy,0.132
APP-63A6C91F3DDD,true_name_fraud,medium,0.536
APP-14FC6AB29CD5,legitimate_clean,medium,0.01
APP-CEDCAD3D8853,true_name_fraud,medium,0.568
APP-E632323F659D,legitimate_clean,easy,0.078
APP-3DE106DB3EAA,legitimate_clean,easy,0.09
APP-EEB61E0B915F,legitimate_clean,easy,0.03
APP-2DF853149DDD,legitimate_clean,easy,0.042
APP-CE6D752658D6,legitimate_clean,easy,0.089
APP-92DB382FF3DB,legitimate_noisy,medium,0.038
APP-5A214FF52758,legitimate_clean,medium,0.041
APP-2BC9393E0B39,legitimate_clean,easy,0.035
APP-BE8FFE743813,legitimate_clean,medium,0.149
APP-066907A1F32D,legitimate_clean,easy,0.084
APP-00FD6561D3EA,legitimate_clean,easy,0.043
APP-897B0C2605FC,legitimate_clean,easy,0.005
APP-E007DDC83746,legitimate_clean,easy,0.048
APP-7FB49FC13406,legitimate_clean,easy,0.037
APP-DFD87479F588,legitimate_clean,easy,0.008
APP-7CC48C62A38E,legitimate_noisy,medium,0.143
APP-3E5B295E2072,legitimate_clean,easy,0.1
APP-FC0CEDE7C201,legitimate_noisy,medium,0.088
APP-5D7B84C8BC1C,coordinated_attack,easy,0.78
APP-A4F6911A2D92,synthetic_identity,medium,0.476
APP-F72C4A6737D7,legitimate_clean,easy,0.0
APP-3F20B98CB386,legitimate_clean,hard,0.018
APP-E97FF1C8EE41,synthetic_identity,hard,0.581
APP-AB5FEEEF59F5,legitimate_clean,easy,0.0
APP-F9FD0F839D78,legitimate_clean,easy,0.052
APP-43C1D996B830,synthetic_identity,hard,0.44
APP-4E2B0298916F,legitimate_clean,hard,0.048
APP-7831CF402754,legitimate_clean,hard,0.023
APP-2029FF37A008,true_name_fraud,hard,0.069
APP-790533FCBC7B,legitimate_clean,easy,0.0
APP-B6706E832042,synthetic_identity,medium,0.652
APP-2F50188A609A,legitimate_clean,medium,0.0
APP-5D1F8AD92026,legitimate_clean,easy,0.025
APP-4BD0A08D803C,legitimate_noisy,medium,0.293
APP-273CE2D6568C,legitimate_clean,easy,0.073
APP-B3540A398D78,legitimate_clean,easy,0.02
APP-801ADEEEC0A7,legitimate_clean,easy,0.015
APP-8BD72D3FAFB9,legitimate_clean,easy,0.0
APP-D399B1AD9806,legitimate_clean,easy,0.032
APP-298BE77BF9C7,legitimate_clean,easy,0.053
APP-5F1FEB94F609,legitimate_clean,easy,0.011
APP-FFD200631BF0,legitimate_clean,easy,0.025
APP-00EA37B76BC3,legitimate_noisy,easy,0.133
APP-CC3D6CCC1591,legitimate_clean,easy,0.001
APP-27CF9A471579,legitimate_clean,easy,0.013
APP-EE9B3CBA2601,legitimate_clean,medium,0.0
APP-F8974B546C9D,legitimate_clean,easy,0.127
APP-2A55367A4D45,legitimate_clean,medium,0.055
APP-207E851A37B9,legitimate_clean,easy,0.014
APP-2F46C72806CF,legitimate_clean,easy,0.0
APP-16F49C2A1D76,legitimate_noisy,hard,0.079
APP-4D3677D3166C,legitimate_noisy,medium,0.21
APP-F499BFA58BE7,legitimate_clean,easy,0.022
APP-14C1667FF5BF,legitimate_clean,easy,0.179
APP-2A8D50FD48FA,legitimate_clean,easy,0.058
APP-4AA066BEED1A,legitimate_clean,easy,0.149
APP-B9A007C920CD,legitimate_clean,medium,0.0
APP-8A1409B7BF98,legitimate_noisy,medium,0.166
APP-71CC7A795087,legitimate_clean,easy,0.028
APP-13244837350B,legitimate_clean,medium,0.08
APP-5FD22DB2447F,legitimate_clean,medium,0.099
APP-934801719B29,legitimate_noisy,easy,0.106
APP-5E45C1C3D38F,true_name_fraud,medium,0.316
APP-7711CFD5A57E,legitimate_noisy,easy,0.054
APP-22189BE33139,legitimate_clean,medium,0.083
APP-556B2691613D,true_name_fraud,medium,0.548
APP-6BF237D26D1B,legitimate_noisy,hard,0.086
APP-0C30F37F0FFF,legitimate_clean,medium,0.125
APP-62D5B367084D,legitimate_clean,easy,0.049
APP-CA781289B2E7,legitimate_clean,easy,0.035
APP-41A87015A4B8,legitimate_clean,hard,0.073
APP-7B07732EDFF4,legitimate_clean,easy,0.0
APP-FED07DC4C4B1,legitimate_noisy,hard,0.273
APP-8EC68602E848,legitimate_clean,medium,0.01
APP-7F36CF98D3CA,legitimate_clean,easy,0.122
APP-0F6AA01E87D1,legitimate_clean,easy,0.072
APP-463EFC867991,legitimate_noisy,easy,0.149
APP-95A2BD43F66B,legitimate_clean,medium,0.14
APP-921DA1EAF3A4,legitimate_clean,easy,0.122
APP-CC02F80819F9,legitimate_clean,easy,0.0
APP-BCCDD1FF1B82,legitimate_clean,easy,0.004
APP-26E5D1985103,legitimate_clean,easy,0.027
APP-A5B0F3E24AC6,legitimate_clean,medium,0.018
APP-29FAE6F79AC3,legitimate_clean,easy,0.018
APP-DDAA06F4AE05,legitimate_clean,easy,0.013
APP-4BE14B27F324,legitimate_clean,easy,0.007
APP-0E7C31B9FE62,legitimate_noisy,medium,0.144
APP-A129C234588D,legitimate_clean,easy,0.032
APP-CFE49C94B592,legitimate_clean,easy,0.142
APP-C24AE70F820C,legitimate_clean,easy,0.08
APP-8460EB8E1D9A,legitimate_clean,easy,0.023
APP-11605BA48600,true_name_fraud,medium,0.468
APP-F3FA3809F71F,legitimate_clean,easy,0.09
APP-65A9B8CE639B,legitimate_clean,easy,0.01
APP-9BE7242FF553,legitimate_noisy,easy,0.121
APP-FF0FB287FFB5,synthetic_identity,easy,0.904
APP-0079A789884D,legitimate_clean,easy,0.055
APP-CCCB59548AFB,legitimate_clean,easy,0.049
APP-57B6F6999C31,legitimate_clean,medium,0.0
APP-9B01A7FAF505,legitimate_clean,medium,0.056
APP-611368649E15,legitimate_clean,medium,0.049
APP-743F42492003,legitimate_clean,easy,0.042
APP-BAA9F8E66613,legitimate_noisy,hard,0.341
APP-764C0B68B693,legitimate_noisy,medium,0.021
APP-88F01A77F7C4,legitimate_clean,easy,0.15
APP-9107178802E4,true_name_fraud,hard,0.331
APP-DA4C13B657A0,legitimate_clean,easy,0.125
APP-D54D90AF39EA,legitimate_clean,easy,0.022
APP-4D6948A60F18,legitimate_clean,medium,0.067
APP-949EFDE5004F,legitimate_noisy,medium,0.1
APP-16BA1926C0DF,coordinated_attack,hard,0.556
APP-2D5B229E084A,legitimate_clean,easy,0.042
APP-7F4A03BD0A78,legitimate_noisy,medium,0.11
APP-437A7E2BB757,legitimate_clean,medium,0.007
APP-25ACF84CF566,legitimate_clean,hard,0.08
APP-A36FB740CB25,legitimate_clean,medium,0.023
APP-927082A2BA0C,legitimate_clean,easy,0.113
APP-D77EE65CDC23,true_name_fraud,hard,0.321
APP-EC4DEB4DC2CE,legitimate_clean,easy,0.109
