application_id,application_date,application_month,fraud_label,fraud_type,difficulty_level,generated_signal_score,age,annual_income,months_at_address,months_at_employer,num_prev_apps_same_device_7d,num_prev_apps_same_email_30d,num_prev_apps_same_phone_30d,num_prev_apps_same_address_30d,zip_ip_distance_proxy,application_hour,is_free_email_domain,document_uploaded,thin_file_flag,name_email_match_score,income_age_ratio,tenure_min,night_application_flag,high_device_velocity_flag,high_identity_reuse_flag,state,housing_status,ip_region,employer_industry
APP-27AE67E539CC,2024-04-19,2024-04,0,legitimate_clean,medium,0.107,34,58000,43,68,1,0,0,0,0.12,20,1,1,0,0.89,1705.8823529411766,43,0,0,0,MI,own,MI,finance
APP-C0DE83CA86B8,2024-10-07,2024-10,0,legitimate_clean,medium,0.027,35,68000,79,55,0,0,0,0,0.028,19,0,1,0,0.916,1942.857142857143,55,0,0,0,MO,own,MO,logistics
APP-629655F62FC9,2024-03-07,2024-03,0,legitimate_clean,easy,0.113,42,147000,75,11,0,0,0,0,0.058,10,1,1,0,0.418,3500.0,11,0,0,0,AZ,own,AZ,technology
APP-BAA93F791DB6,2024-03-18,2024-03,0,legitimate_clean,easy,0.0,59,85000,84,58,0,0,0,0,0.272,16,0,1,0,0.896,1440.677966101695,58,0,0,0,OH,family,OH,finance
APP-4E60B93A869A,2024-08-07,2024-08,0,legitimate_clean,easy,0.091,51,64000,51,36,0,0,0,0,0.052,17,1,1,0,0.861,1254.9019607843138,36,0,0,0,MO,own,MO,logistics
APP-C176A1905B40,2024-07-13,2024-07,0,legitimate_clean,easy,0.095,38,59000,63,58,0,0,0,0,0.131,10,0,0,0,0.521,1552.6315789473683,58,0,0,0,MN,own,MN,retail
APP-059B2446238F,2024-05-06,2024-05,0,legitimate_noisy,medium,0.417,48,93000,5,17,0,0,0,2,0.11,14,1,0,1,0.0,1937.5,5,0,0,1,MO,rent,MO,education
APP-90918A61BC51,2024-02-23,2024-02,0,legitimate_clean,easy,0.105,36,52000,35,6,0,0,0,0,0.058,20,1,1,0,0.47,1444.4444444444443,6,0,0,0,NM,other,NM,education
APP-208727602C2B,2024-10-18,2024-10,0,legitimate_clean,easy,0.096,52,72000,118,21,0,0,0,0,0.211,16,0,1,0,0.454,1384.6153846153845,21,0,0,0,CA,own,CA,technology
APP-0F0D3C9E83B2,2024-08-07,2024-08,0,legitimate_clean,easy,0.084,33,125000,77,41,0,0,0,0,0.025,12,0,0,0,0.858,3787.878787878788,41,0,0,0,FL,own,FL,technology
APP-DED1E882D071,2024-04-23,2024-04,0,legitimate_clean,medium,0.043,33,33000,44,7,0,0,0,0,0.051,8,0,1,0,0.449,1000.0,7,0,0,0,OH,rent,OH,manufacturing
APP-042C33359FB4,2024-08-19,2024-08,0,legitimate_clean,medium,0.145,36,38000,57,65,0,0,0,0,0.095,19,1,1,0,0.41,1055.5555555555557,57,0,0,0,CA,family,CA,retail
APP-B71D1F09E5F6,2024-03-14,2024-03,0,legitimate_noisy,hard,0.142,62,31000,12,14,0,0,0,0,0.418,16,0,1,0,0.45,500.0,12,0,0,0,FL,rent,FL,retail
APP-ABD6FCA3722A,2024-03-19,2024-03,0,legitimate_clean,easy,0.003,18,83000,12,45,0,0,0,0,0.014,18,0,1,0,0.914,4611.111111111111,12,0,0,0,MI,own,MI,technology
APP-81755A7C66FF,2024-01-31,2024-01,0,legitimate_clean,medium,0.0,44,33000,79,86,0,0,0,0,0.202,12,0,1,0,0.891,750.0,79,0,0,0,TX,family,TX,retail
APP-04035649B549,2024-09-06,2024-09,1,true_name_fraud,medium,0.374,46,69000,9,3,1,0,1,1,0.595,1,0,1,0,0.53,1500.0,3,1,0,0,CA,rent,CA,logistics
APP-EBB075173379,2024-10-11,2024-10,1,synthetic_identity,hard,0.477,56,54000,5,6,0,0,1,0,0.414,6,1,1,1,0.046,964.2857142857143,5,0,0,0,CA,rent,CA,healthcare
APP-77C42AF07C19,2024-10-05,2024-10,0,legitimate_clean,medium,0.01,27,142000,55,92,0,0,0,0,0.272,9,0,1,0,0.928,5259.259259259259,55,0,0,0,FL,rent,FL,finance
APP-4FCF4659BD19,2024-10-26,2024-10,0,legitimate_clean,easy,0.099,29,58000,60,73,0,0,0,0,0.283,15,1,1,0,0.868,2000.0,60,0,0,0,MD,rent,MD,logistics
APP-99BF519A5281,2024-05-31,2024-05,0,legitimate_noisy,medium,0.412,27,46000,13,3,1,0,0,2,0.34,11,1,1,1,0.394,1703.7037037037037,3,0,0,1,NY,rent,NY,logistics
APP-A87D50D0982E,2024-08-20,2024-08,0,legitimate_noisy,medium,0.197,30,64000,18,1,0,0,0,0,0.233,6,0,1,0,0.002,2133.3333333333335,1,0,0,0,NY,own,MO,technology
APP-EE8F5D70BCBC,2024-04-13,2024-04,0,legitimate_clean,easy,0.0,26,28000,55,20,0,0,0,0,0.007,14,0,1,0,0.861,1076.923076923077,20,0,0,0,OH,family,OH,logistics
APP-7277988A27E5,2024-11-04,2024-11,0,legitimate_noisy,medium,0.085,51,152000,9,7,0,0,0,0,0.143,17,0,1,0,0.913,2980.392156862745,7,0,0,0,NE,own,NE,technology
APP-73E10136F85D,2024-05-21,2024-05,0,legitimate_noisy,medium,0.086,72,79000,8,11,0,0,0,0,0.179,19,1,1,0,0.546,1097.2222222222222,8,0,0,0,TX,other,NM,manufacturing
APP-4B9577EFBD61,2024-06-05,2024-06,0,legitimate_clean,easy,0.028,55,99000,39,50,0,0,0,0,0.136,19,1,1,0,0.901,1800.0,39,0,0,0,TX,own,NM,healthcare
APP-E90E2B1A616A,2024-04-26,2024-04,0,legitimate_noisy,hard,0.059,69,68000,16,11,0,0,1,0,0.292,16,1,1,0,0.852,985.5072463768116,11,0,0,0,IL,family,IL,manufacturing
APP-B2C089ED499E,2024-10-22,2024-10,0,legitimate_clean,easy,0.087,23,31000,99,58,0,0,0,0,0.101,14,0,1,0,0.366,1347.8260869565217,58,0,0,0,CA,own,CA,logistics
APP-E3ADF596BAAE,2024-05-29,2024-05,0,legitimate_clean,easy,0.043,48,25000,27,47,0,0,0,0,0.259,16,0,1,0,0.946,520.8333333333334,27,0,0,0,NE,family,NE,hospitality
APP-390CB1B945A8,2024-10-15,2024-10,1,synthetic_identity,medium,0.555,24,26000,2,5,3,1,0,1,0.353,0,0,1,1,0.888,1083.3333333333333,2,1,1,0,MO,family,MO,hospitality
APP-914336B682D5,2024-09-15,2024-09,1,synthetic_identity,medium,0.656,62,40000,7,0,3,1,0,3,0.668,9,1,1,0,0.023,645.1612903225806,0,0,1,1,TX,rent,CA,education
APP-D607FEC7BC51,2024-08-28,2024-08,0,legitimate_clean,easy,0.001,47,51000,57,94,0,0,0,0,0.195,9,1,1,0,0.87,1085.1063829787233,57,0,0,0,CA,own,CA,logistics
APP-23FD1F20EC9C,2024-09-20,2024-09,0,legitimate_clean,hard,0.008,62,134000,67,20,0,0,0,0,0.03,10,0,1,0,0.452,2161.2903225806454,20,0,0,0,NM,own,NM,healthcare
APP-453D3E62FE1D,2024-06-16,2024-06,0,legitimate_clean,hard,0.085,51,88000,80,38,0,0,0,0,0.167,1,0,1,0,0.904,1725.4901960784314,38,1,0,0,CA,own,CA,education
APP-373582B3CB1F,2024-03-18,2024-03,0,legitimate_clean,hard,0.066,33,41000,61,58,0,0,0,0,0.099,14,1,1,0,0.946,1242.4242424242425,58,0,0,0,TX,rent,TX,hospitality
APP-97AD1F896F53,2024-06-23,2024-06,0,legitimate_clean,medium,0.0,49,41000,94,11,0,0,0,0,0.161,13,0,1,0,0.854,836.734693877551,11,0,0,0,IN,rent,CA,manufacturing
APP-15B00B7D8A30,2024-08-17,2024-08,0,legitimate_clean,easy,0.0,34,65000,31,16,0,0,0,0,0.222,14,0,1,0,0.532,1911.764705882353,16,0,0,0,NM,rent,NM,insurance
APP-D439D5FF9ADF,2024-10-18,2024-10,0,legitimate_clean,easy,0.0,47,152000,114,88,0,0,0,0,0.205,10,0,1,0,0.87,3234.0425531914893,88,0,0,0,TX,rent,TX,technology
APP-69F6F09D782A,2024-11-07,2024-11,0,legitimate_clean,easy,0.091,46,84000,25,92,0,0,0,0,0.021,9,1,1,0,0.895,1826.0869565217392,25,0,0,0,CA,own,CA,technology
APP-26DB1CBE10A1,2024-09-17,2024-09,0,legitimate_clean,easy,0.045,26,75000,105,8,0,0,0,0,0.204,15,0,1,0,0.395,2884.6153846153848,8,0,0,0,CA,own,FL,technology
APP-FE4B62131530,2024-04-20,2024-04,0,legitimate_clean,easy,0.028,72,42000,51,71,0,0,0,0,0.299,8,1,1,0,0.876,583.3333333333334,51,0,0,0,TX,rent,TX,education
APP-924EC85F055E,2024-05-29,2024-05,0,legitimate_clean,medium,0.038,41,77000,86,21,0,0,0,0,0.231,19,0,1,0,0.867,1878.0487804878048,21,0,0,0,FL,rent,FL,manufacturing
APP-8F6EDB951A3E,2024-07-17,2024-07,0,legitimate_noisy,hard,0.074,56,127000,7,12,1,0,0,0,0.314,18,0,1,0,0.546,2267.8571428571427,7,0,0,0,CA,own,TX,healthcare
APP-069529753328,2024-06-27,2024-06,0,legitimate_clean,easy,0.039,52,64000,58,72,0,0,0,0,0.15,11,0,0,0,0.87,1230.7692307692307,58,0,0,0,FL,own,FL,logistics
APP-C1F09F215D4E,2024-06-19,2024-06,0,legitimate_clean,easy,0.0,71,149000,72,50,0,0,0,0,0.059,12,0,1,0,0.508,2098.5915492957747,50,0,0,0,NV,own,NV,healthcare
APP-546E58ABE1AE,2024-11-27,2024-11,0,legitimate_clean,easy,0.068,19,74000,54,94,0,0,0,0,0.169,10,0,1,1,0.873,3894.7368421052633,54,0,0,0,TX,rent,TX,finance
APP-DB98413DF0F1,2024-09-14,2024-09,0,legitimate_clean,easy,0.047,52,118000,105,91,0,0,0,0,0.218,11,1,1,0,0.926,2269.230769230769,91,0,0,0,WI,rent,WI,technology
APP-998F24EC952E,2024-07-11,2024-07,0,legitimate_clean,medium,0.0,42,74000,43,95,0,0,0,0,0.093,17,0,1,0,0.903,1761.904761904762,43,0,0,0,NC,rent,NC,education
APP-A402083A2F89,2024-06-03,2024-06,1,true_name_fraud,medium,0.429,68,62000,20,21,1,1,1,2,0.49,19,1,1,0,0.0,911.7647058823529,20,0,0,1,PA,rent,PA,education
APP-5A3EC02AF5C8,2024-11-14,2024-11,0,legitimate_clean,easy,0.0,42,52000,56,21,0,0,0,0,0.027,7,0,1,0,0.501,1238.095238095238,21,0,0,0,CA,rent,CA,retail
APP-1808E2CA518C,2024-02-02,2024-02,0,legitimate_clean,medium,0.01,67,41000,92,80,0,0,0,0,0.085,8,0,1,0,0.923,611.9402985074627,80,0,0,0,PA,rent,PA,retail
APP-EEA27B460749,2024-12-25,2024-12,0,legitimate_clean,easy,0.03,55,193000,22,69,0,0,0,0,0.098,15,1,1,0,0.924,3509.090909090909,22,0,0,0,CA,own,CA,finance
APP-9952F029F035,2024-09-26,2024-09,0,legitimate_clean,easy,0.036,27,46000,87,17,0,0,0,0,0.069,13,0,1,0,0.902,1703.7037037037037,17,0,0,0,FL,family,FL,manufacturing
APP-6E3FD3D5D2F4,2024-03-26,2024-03,0,legitimate_clean,easy,0.122,55,139000,98,40,0,0,0,0,0.157,17,0,0,0,0.475,2527.2727272727275,40,0,0,0,FL,rent,FL,technology
APP-870DD8D3E044,2024-01-23,2024-01,0,legitimate_clean,easy,0.087,72,79000,85,60,0,0,0,0,0.083,17,0,0,0,0.545,1097.2222222222222,60,0,0,0,GA,rent,GA,technology
APP-31C2EC93958E,2024-10-17,2024-10,0,legitimate_clean,easy,0.007,45,173000,23,76,0,0,1,0,0.085,21,0,1,0,0.928,3844.4444444444443,23,0,0,0,CA,own,CA,technology
APP-8532CB82AEE4,2024-01-13,2024-01,0,legitimate_noisy,medium,0.38,65,96000,8,16,0,0,0,2,0.139,8,0,0,1,0.0,1476.923076923077,8,0,0,1,CA,own,CA,insurance
APP-2CE8673D5509,2024-05-25,2024-05,1,true_name_fraud,hard,0.499,34,90000,5,29,1,1,1,1,0.283,14,1,1,0,0.0,2647.0588235294117,5,0,0,0,TX,other,PA,finance
APP-8C8F990A4C84,2024-05-25,2024-05,0,legitimate_clean,medium,0.012,69,40000,46,17,0,0,0,0,0.249,15,0,1,0,0.427,579.7101449275362,17,0,0,0,GA,own,GA,logistics
APP-CAFF9A252E9A,2024-07-04,2024-07,0,legitimate_clean,easy,0.038,32,67000,89,50,0,0,0,0,0.058,10,0,1,0,0.524,2093.75,50,0,0,0,MD,own,MD,education
APP-77A4503FDEC9,2024-10-10,2024-10,0,legitimate_noisy,medium,0.075,27,78000,15,18,0,0,0,0,0.247,18,0,0,0,0.397,2888.8888888888887,15,0,0,0,IN,rent,IN,insurance
APP-ADF3216DB14A,2024-12-13,2024-12,0,legitimate_noisy,hard,0.203,64,172000,4,18,0,0,0,0,0.102,2,1,1,0,0.39,2687.5,4,1,0,0,TX,own,TX,technology
APP-D87A880CFADE,2024-11-22,2024-11,1,synthetic_identity,easy,0.886,36,159000,2,8,2,3,3,4,0.944,6,1,0,1,0.0,4416.666666666667,2,0,0,1,CA,family,CA,finance
APP-08490530D3F3,2024-01-01,2024-01,0,legitimate_clean,easy,0.151,35,130000,79,29,0,0,0,0,0.235,8,1,0,1,0.937,3714.285714285714,29,0,0,0,CA,own,CA,technology
APP-5AE7796A3071,2024-12-03,2024-12,0,legitimate_noisy,medium,0.356,68,81000,12,4,0,0,0,0,0.495,16,1,1,1,0.0,1191.1764705882354,4,0,0,0,CO,rent,CO,technology
APP-A1AF9786EC03,2024-04-10,2024-04,0,legitimate_clean,medium,0.005,29,37000,58,63,0,0,0,0,0.166,8,0,1,0,0.453,1275.8620689655172,58,0,0,0,CA,rent,CA,retail
APP-9B9DC194E7D0,2024-02-18,2024-02,1,synthetic_identity,medium,0.513,37,73000,6,6,2,1,0,1,0.437,1,1,0,0,0.0,1972.972972972973,6,1,0,0,FL,rent,TX,logistics
APP-4EC90ABA7AD8,2024-10-15,2024-10,0,legitimate_clean,easy,0.048,19,37000,113,68,0,0,0,0,0.022,11,0,1,0,0.891,1947.3684210526317,68,0,0,0,TX,family,TX,healthcare
APP-0A13B8A53AD1,2024-06-14,2024-06,0,legitimate_clean,easy,0.0,26,40000,115,41,0,0,0,0,0.133,8,0,1,0,0.522,1538.4615384615386,41,0,0,0,OH,own,OH,retail
APP-AA6C92CEFA91,2024-05-24,2024-05,0,legitimate_noisy,easy,0.147,23,52000,12,3,0,0,0,0,0.495,19,1,1,0,0.949,2260.8695652173915,3,0,0,0,NE,rent,NE,insurance
APP-E75A77B1BFCF,2024-02-22,2024-02,0,legitimate_noisy,medium,0.127,37,128000,14,10,0,0,1,0,0.365,9,0,1,0,0.097,3459.4594594594596,10,0,0,0,TX,rent,TX,insurance
APP-2AB8BF5A838F,2024-08-26,2024-08,1,true_name_fraud,medium,0.4,42,48000,39,33,1,0,1,2,0.494,23,0,1,1,0.0,1142.857142857143,33,0,0,1,OR,other,OR,education
APP-A5EAB434AE87,2024-11-14,2024-11,0,legitimate_noisy,medium,0.21,69,177000,2,3,0,0,0,0,0.22,18,1,1,0,0.919,2565.217391304348,2,0,0,0,TN,own,TN,finance
APP-311532BB0D2F,2024-02-06,2024-02,0,legitimate_clean,medium,0.208,37,194000,72,32,0,0,0,0,0.03,14,1,1,1,0.358,5243.243243243243,32,0,0,0,TN,own,TN,finance
APP-09FBBF970240,2024-12-15,2024-12,0,legitimate_clean,easy,0.01,19,63000,23,81,0,0,0,0,0.18,22,1,1,0,0.538,3315.7894736842104,23,0,0,0,PA,own,PA,education
APP-CF045CDFA510,2024-11-24,2024-11,1,synthetic_identity,medium,0.745,34,26000,11,0,2,2,1,3,0.462,9,1,1,1,0.041,764.7058823529412,0,0,0,1,TX,family,TX,hospitality
APP-87783CD6F51D,2024-07-15,2024-07,0,legitimate_clean,easy,0.089,31,139000,29,90,0,0,0,0,0.181,8,0,0,0,0.924,4483.870967741936,29,0,0,0,MO,own,MO,finance
APP-28D449B018FB,2024-01-03,2024-01,1,true_name_fraud,hard,0.508,20,74000,3,12,1,1,1,1,0.108,22,1,1,0,0.0,3700.0,3,0,0,0,WI,own,WI,insurance
APP-BB3F23B59CA8,2024-07-10,2024-07,0,legitimate_clean,easy,0.004,65,52000,36,40,0,0,0,0,0.147,13,0,1,0,0.913,800.0,36,0,0,0,WA,rent,WA,retail
APP-8C53BF18FCB0,2024-02-20,2024-02,0,legitimate_noisy,hard,0.15,55,105000,17,16,0,0,1,0,0.198,9,1,0,0,0.895,1909.090909090909,16,0,0,0,CA,family,CA,finance
APP-438BCEDD5438,2024-03-21,2024-03,1,synthetic_identity,hard,0.638,31,49000,2,3,1,1,0,2,0.365,2,1,0,1,0.0,1580.6451612903227,2,1,0,1,CA,rent,NM,logistics
APP-9BB17DC1EC5B,2024-08-30,2024-08,0,legitimate_clean,easy,0.146,31,105000,29,40,1,0,0,1,0.049,14,1,1,0,0.88,3387.0967741935483,29,0,0,0,MO,own,MO,finance
APP-FD12144E2EF5,2024-03-11,2024-03,1,synthetic_identity,medium,0.635,48,56000,0,6,3,2,1,1,0.348,9,1,1,1,0.034,1166.6666666666667,0,0,1,1,NV,rent,NV,manufacturing
APP-F4F080BEB7EC,2024-08-08,2024-08,0,legitimate_clean,easy,0.249,24,35000,116,58,0,0,0,0,0.018,10,1,1,1,0.462,1458.3333333333333,58,0,0,0,FL,own,FL,healthcare
APP-2B9ABCFD6A52,2024-03-30,2024-03,0,legitimate_clean,easy,0.1,57,71000,74,88,0,0,0,1,0.157,15,0,1,0,0.904,1245.6140350877192,74,0,0,0,OH,rent,OH,technology
APP-99CAD03E66D7,2024-12-08,2024-12,0,legitimate_clean,easy,0.039,70,94000,67,80,0,0,0,0,0.077,17,0,0,0,0.932,1342.857142857143,67,0,0,0,WI,rent,WI,insurance
APP-E44D80C1B3CF,2024-12-08,2024-12,0,legitimate_clean,medium,0.015,61,64000,97,66,0,0,0,0,0.207,13,0,1,0,0.459,1049.1803278688524,66,0,0,0,CA,family,CA,healthcare
APP-7F96C5D541C4,2024-11-03,2024-11,0,legitimate_clean,easy,0.098,74,40000,46,68,0,0,0,0,0.26,13,1,0,0,0.918,540.5405405405405,46,0,0,0,FL,rent,FL,manufacturing
APP-8AFF6EE0AE70,2024-03-14,2024-03,0,legitimate_clean,easy,0.085,72,177000,95,83,0,1,0,0,0.205,8,0,1,0,0.491,2458.3333333333335,83,0,0,0,AZ,rent,AZ,finance
APP-FA89ACCC40F5,2024-06-27,2024-06,0,legitimate_clean,easy,0.121,21,42000,90,91,0,0,0,1,0.27,18,1,1,0,0.912,2000.0,90,0,0,0,CA,rent,CA,insurance
APP-916B19457550,2024-07-19,2024-07,0,legitimate_noisy,medium,0.046,26,70000,21,3,0,0,0,0,0.302,19,1,1,0,0.946,2692.3076923076924,3,0,0,0,FL,rent,TX,technology
APP-ED6C1E3BB702,2024-10-06,2024-10,0,legitimate_noisy,medium,0.034,25,57000,23,17,0,0,0,0,0.309,15,1,1,0,0.525,2280.0,17,0,0,0,FL,own,FL,insurance
APP-6543E5AC934C,2024-10-23,2024-10,0,legitimate_clean,easy,0.163,34,46000,64,39,1,0,0,0,0.059,17,1,1,0,0.53,1352.9411764705883,39,0,0,0,MO,family,MO,insurance
APP-E42EE5EAE586,2024-04-08,2024-04,0,legitimate_clean,medium,0.099,25,157000,97,44,0,0,0,0,0.07,15,1,1,0,0.891,6280.0,44,0,0,0,CA,family,CA,technology
APP-BEC5578E818F,2024-08-30,2024-08,0,legitimate_noisy,hard,0.147,34,64000,19,7,0,0,0,1,0.287,5,1,1,0,0.938,1882.3529411764705,7,1,0,0,CA,rent,CA,manufacturing
APP-5BBF03499998,2024-04-20,2024-04,0,legitimate_clean,easy,0.103,20,35000,35,89,0,0,0,0,0.135,11,1,1,0,0.492,1750.0,35,0,0,0,WA,own,WA,logistics
APP-573CD0D4E5C0,2024-01-27,2024-01,0,legitimate_clean,medium,0.173,32,118000,99,20,0,0,0,0,0.204,12,1,1,1,0.864,3687.5,20,0,0,0,OR,own,OR,healthcare
APP-22E1636DDA49,2024-03-12,2024-03,0,legitimate_clean,hard,0.02,46,97000,54,46,0,0,0,0,0.088,18,1,1,0,0.519,2108.695652173913,46,0,0,0,TN,rent,TN,insurance
APP-9103C7E9F359,2024-11-07,2024-11,0,legitimate_clean,medium,0.058,19,33000,52,76,0,0,0,0,0.202,20,0,0,0,0.919,1736.842105263158,52,0,0,0,PA,own,PA,hospitality
APP-C58DB4306643,2024-10-15,2024-10,0,legitimate_clean,easy,0.0,74,100000,22,95,0,0,0,0,0.107,10,0,1,0,0.852,1351.3513513513512,22,0,0,0,MI,family,MI,finance
APP-A362E9EFE7DB,2024-10-16,2024-10,0,legitimate_clean,medium,0.026,40,61000,73,47,0,0,0,0,0.019,15,0,1,0,0.941,1525.0,47,0,0,0,OH,rent,OH,logistics
APP-A3A2BA437338,2024-03-13,2024-03,0,legitimate_clean,easy,0.104,42,76000,74,20,0,0,0,1,0.027,15,1,1,0,0.934,1809.5238095238096,20,0,0,0,TX,rent,TX,technology
APP-D37F16431CCF,2024-11-16,2024-11,0,legitimate_clean,medium,0.055,54,131000,66,57,0,0,0,0,0.191,14,1,1,0,0.467,2425.925925925926,57,0,0,0,CO,own,OH,technology
APP-6A155096405E,2024-05-23,2024-05,0,legitimate_clean,easy,0.045,33,59000,34,46,0,0,0,1,0.215,8,0,1,0,0.51,1787.878787878788,34,0,0,0,NY,own,NY,logistics
APP-396AE43D4F7D,2024-06-22,2024-06,0,legitimate_noisy,medium,0.07,40,71000,15,10,0,0,0,0,0.361,12,0,1,1,0.546,1775.0,10,0,0,0,NC,family,NC,logistics
APP-74B5A4F98293,2024-06-08,2024-06,1,synthetic_identity,easy,0.439,52,119000,12,8,2,1,4,3,0.92,23,0,1,0,0.942,2288.4615384615386,8,0,0,1,MO,other,MO,technology
APP-B4BBA3B588DE,2024-02-25,2024-02,0,legitimate_clean,easy,0.033,39,71000,97,88,0,0,0,0,0.033,17,0,1,0,0.482,1820.5128205128206,88,0,0,0,MD,rent,MD,technology
APP-C8A9B4C09226,2024-08-10,2024-08,0,legitimate_noisy,medium,0.406,52,25000,4,2,0,0,0,0,0.444,9,1,0,0,0.469,480.7692307692308,2,0,0,0,MN,rent,OH,hospitality
APP-CABA4385CACC,2024-12-14,2024-12,0,legitimate_clean,easy,0.033,20,30000,104,41,0,0,0,0,0.104,10,0,1,0,0.885,1500.0,41,0,0,0,NC,own,NC,education
APP-186685EF2177,2024-11-20,2024-11,0,legitimate_noisy,hard,0.126,55,80000,23,4,1,0,0,0,0.167,16,1,1,0,0.903,1454.5454545454545,4,0,0,0,MN,own,MN,technology
APP-008C378817A5,2024-11-03,2024-11,0,legitimate_noisy,medium,0.301,19,19000,1,11,1,0,0,0,0.23,1,1,0,0,0.928,1000.0,1,1,0,0,FL,other,FL,hospitality
APP-F5B13D66B0E0,2024-10-24,2024-10,1,coordinated_attack,hard,0.605,21,38000,3,4,2,1,2,1,0.384,5,1,1,1,0.452,1809.5238095238096,3,1,0,1,WA,rent,MA,retail
APP-91B3874D0F96,2024-11-24,2024-11,0,legitimate_clean,easy,0.138,46,78000,68,88,0,0,0,0,0.057,11,1,1,0,0.395,1695.6521739130435,68,0,0,0,NM,rent,NM,insurance
APP-24EB1381CFB9,2024-09-24,2024-09,0,legitimate_clean,medium,0.082,49,70000,49,29,0,0,0,0,0.284,11,1,1,0,0.859,1428.5714285714287,29,0,0,0,MO,rent,NC,manufacturing
APP-926086BE006F,2024-04-15,2024-04,0,legitimate_noisy,medium,0.261,25,115000,7,7,0,0,0,0,0.424,17,1,1,0,0.0,4600.0,7,0,0,0,FL,family,FL,finance
APP-3012F14F2F27,2024-04-25,2024-04,0,legitimate_clean,hard,0.049,40,94000,112,59,0,0,0,0,0.042,14,0,1,0,0.546,2350.0,59,0,0,0,WI,own,WI,healthcare
APP-B9A0B760E52A,2024-03-25,2024-03,0,legitimate_clean,hard,0.074,69,43000,18,62,0,0,0,0,0.193,9,1,1,0,0.906,623.1884057971015,18,0,0,0,FL,rent,FL,manufacturing
APP-51403A248527,2024-03-15,2024-03,0,legitimate_clean,easy,0.173,45,51000,110,83,1,0,0,0,0.16,8,1,0,0,0.886,1133.3333333333333,83,0,0,0,CA,family,CA,hospitality
APP-6588D74F6AA2,2024-12-20,2024-12,0,legitimate_noisy,hard,0.138,69,98000,20,8,1,0,0,0,0.463,10,0,1,0,0.898,1420.2898550724638,8,0,0,0,MO,family,AZ,healthcare
APP-9ABC9ECC0689,2024-06-07,2024-06,0,legitimate_noisy,hard,0.065,20,112000,8,16,0,0,0,0,0.322,11,1,1,0,0.917,5600.0,8,0,0,0,AZ,other,AZ,finance
APP-577C041F91B4,2024-05-10,2024-05,0,legitimate_clean,easy,0.0,65,60000,107,86,0,0,0,0,0.222,19,0,1,0,0.884,923.0769230769231,86,0,0,0,IL,own,TX,technology
APP-982175771F2E,2024-09-22,2024-09,0,legitimate_noisy,medium,0.3,45,81000,17,5,0,0,0,0,0.475,22,1,1,1,0.932,1800.0,5,0,0,0,GA,rent,GA,manufacturing
APP-9A38A71332F0,2024-07-19,2024-07,0,legitimate_clean,medium,0.002,24,38000,19,88,0,0,0,0,0.192,15,0,1,0,0.942,1583.3333333333333,19,0,0,0,WA,rent,WA,logistics
APP-578DCD5E19EB,2024-02-13,2024-02,1,true_name_fraud,medium,0.532,34,88000,17,28,2,2,2,1,0.595,22,0,1,1,0.024,2588.235294117647,17,0,0,1,PA,own,TX,insurance
APP-D94BDE732A01,2024-03-02,2024-03,0,legitimate_clean,easy,0.034,19,29000,28,95,0,0,0,0,0.051,10,0,1,0,0.414,1526.3157894736842,28,0,0,0,CA,own,CA,education
APP-5D2D982B5282,2024-09-25,2024-09,1,coordinated_attack,hard,0.781,37,51000,3,0,2,1,2,3,0.246,15,1,0,1,0.021,1378.3783783783783,0,0,0,1,FL,rent,OR,healthcare
APP-EBDB8AB16ACB,2024-12-16,2024-12,0,legitimate_clean,easy,0.032,26,98000,104,86,0,0,0,0,0.119,12,1,1,0,0.893,3769.230769230769,86,0,0,0,CA,own,CA,technology
APP-3804EFE5C972,2024-08-28,2024-08,0,legitimate_clean,easy,0.007,29,44000,34,40,0,0,0,0,0.273,12,1,1,0,0.508,1517.2413793103449,34,0,0,0,OR,rent,MI,insurance
APP-082DA92DECD6,2024-05-15,2024-05,0,legitimate_clean,hard,0.01,28,23000,16,82,0,0,0,0,0.061,8,0,1,0,0.504,821.4285714285714,16,0,0,0,IN,own,IN,retail
APP-C185BCD0573C,2024-03-06,2024-03,0,legitimate_clean,easy,0.012,22,37000,18,18,0,0,0,0,0.243,15,1,1,0,0.535,1681.8181818181818,18,0,0,0,CA,other,OH,logistics
APP-472B60D6C829,2024-03-22,2024-03,0,legitimate_clean,easy,0.022,48,54000,80,48,0,0,0,0,0.225,22,1,1,0,0.524,1125.0,48,0,0,0,MD,rent,MD,education
APP-798303F24904,2024-04-18,2024-04,0,legitimate_noisy,medium,0.162,45,55000,24,15,0,0,0,0,0.205,8,1,1,0,0.0,1222.2222222222222,15,0,0,0,GA,own,NE,retail
APP-6D4A7F0F7524,2024-04-24,2024-04,0,legitimate_clean,medium,0.057,45,89000,75,36,0,0,0,0,0.017,13,0,1,1,0.888,1977.7777777777778,36,0,0,0,OH,rent,OH,manufacturing
APP-47C05E8E6B24,2024-01-31,2024-01,0,legitimate_clean,medium,0.048,29,74000,116,85,0,0,0,0,0.043,17,0,1,0,0.923,2551.7241379310344,85,0,0,0,IN,own,IN,manufacturing
APP-2B1CE99826E9,2024-12-13,2024-12,0,legitimate_clean,easy,0.013,42,126000,65,19,0,0,0,0,0.049,17,0,1,0,0.944,3000.0,19,0,0,0,IL,rent,IL,insurance
